time	signal1	signal2	signal3	subtracted1	subtracted2	subtracted3	normalized1	normalized2	normalized3
6.039	0.25108	0.0066	-0.01441	0.31803000000000003	0.3878	0.19307	0.0021467413867103146	0.020924367586415155	0.08471138581572502
6.05	0.25109	0.01007	-0.02938	0.31598	0.38912	0.17491	0.0021405898353505765	0.02093773474811913	0.08401300163674177
6.061	0.25483	0.0361	-0.03034	0.31546	0.42126	0.17118	0.0021390294418349364	0.02126320488233556	0.08386955598764444
6.072	0.254	0.04777	-0.03352	0.31057	0.44173999999999997	0.16625	0.0021243557412743918	0.021470598421500228	0.08367996160425305
6.083	0.25282	0.04153	-0.03463	0.3075	0.43445	0.17682	0.00211514341801859	0.02139677523299874	0.08408645503882646
6.094	0.25304	0.03087	-0.02655	0.30545	0.42983	0.19297	0.0021089918666588525	0.021349990167034837	0.08470754008786717
6.105	0.25827	0.02473	-0.02333	0.31058	0.41862	0.20378000000000002	0.0021243857488420005	0.02123647055892761	0.08512326326929939
6.116	0.26128	0.02286	-0.02542	0.31114	0.41825999999999997	0.20525	0.002126066172628075	0.021232824969371983	0.08517979546880959
6.127	0.2639	0.0098	-0.01581	0.31212	0.39039999999999997	0.20581000000000002	0.0021290069142537054	0.02095069684431692	0.08520133154481349
6.138	0.26651	0.00343	-0.00984	0.30988000000000004	0.38086	0.21653	0.002122285219109407	0.020854088721092755	0.08561359357117365
6.149	0.26937	-0.01607	-0.02016	0.30729	0.36021000000000003	0.21323999999999999	0.002114513259098812	0.020644973653526813	0.08548706912465079
6.16	0.27158	-0.01788	-0.02313	0.30534	0.34746	0.20662999999999998	0.002108661783415159	0.02051585902343162	0.08523286651324775
6.171	0.2702	-0.00296	-0.03281	0.30132	0.38599	0.19446	0.0020965987412365525	0.020906038372260467	0.08476484143294895
6.182	0.26853	-0.00186	-0.03643	0.29818	0.39723	0.19865000000000002	0.0020871763650074913	0.021019861779497325	0.08492597743019234
6.193	0.27036	-0.02793	-0.02958	0.30012	0.367	0.20232	0.002092997833123535	0.020713733523201036	0.08506711564257496
6.204	0.27243	-0.01915	-0.03793	0.2999	0.36428	0.19995000000000002	0.002092337666636149	0.02068618906878073	0.08497597189234422
6.215	0.2746	-0.00771	-0.04351	0.30182000000000003	0.37342000000000003	0.19527	0.002098099119616976	0.020778746536943084	0.08479599182859743
6.226	0.27488	-0.02665	-0.04513	0.30211	0.35192	0.18577	0.002098969339077622	0.0205610238273708	0.08443064768210289
6.237	0.27631	-0.03163	-0.0523	0.30154	0.35328	0.18012	0.0020972589077239384	0.020574796054580954	0.08421336405813509
6.248	0.28371	-0.02925	-0.06276	0.30739	0.34147	0.17715000000000003	0.0021148133347748967	0.02045520046388102	0.08409914594075733
6.259	0.28737	-0.02891	-0.06253	0.30684	0.34538	0.18109	0.0021131629185564306	0.02049479561711021	0.08425066761835612
6.27	0.2915	-0.01431	-0.04992	0.30382	0.36595	0.19361	0.002104100633138671	0.020703100553663784	0.08473215274615734
6.281	0.29314	-0.0005	-0.04681	0.30443000000000003	0.37783	0.19096000000000002	0.002105931094762788	0.02082340500899954	0.08463024095792465
6.292	0.2959	-0.025	-0.04667	0.30212	0.35216	0.18629	0.00209899934664523	0.020563454220407888	0.08445064546696365
6.303	0.30135	-0.0305	-0.04835	0.3014	0.33340000000000003	0.17922	0.0020968388017774202	0.020373478498009003	0.08417875250741455
6.314	0.29924	-0.02195	-0.03899	0.29864	0.34926999999999997	0.18886	0.002088556713117481	0.02053418823758631	0.08454948067291007
6.325	0.30165	-0.03087	-0.03115	0.29945999999999995	0.34103	0.19693	0.0020910173336613756	0.020450744743313026	0.08485983091103753
6.336	0.30647	-0.02025	-0.03344	0.30400000000000005	0.35922	0.19868	0.002104640769355624	0.020634948282248836	0.08492713114854969
6.347	0.31308	-0.00885	-0.03302	0.30537000000000003	0.38327999999999995	0.20706	0.0021087518061179847	0.020878595184216704	0.08524940314303645
6.358	0.31822	-0.01548	-0.03393	0.30878	0.37858	0.20392	0.002118984386672475	0.020830999987240435	0.08512864728830037
6.369	0.32059	-0.00401	-0.04205	0.31174999999999997	0.37895999999999996	0.19397999999999999	0.0021278966342521918	0.020834848109549158	0.08474638193923133
6.38	0.32158	0.00452	-0.04604	0.30881	0.38878	0.19316	0.0021190744093753005	0.02093429169131659	0.08471484697079706
6.391	0.3206	-0.00959	-0.03543	0.30158	0.38181000000000004	0.20601999999999998	0.0020973789379943727	0.020863709026864553	0.08520940757331495
6.402	0.32323	-0.01706	-0.03661	0.30086	0.37489999999999996	0.21125	0.0020952183931265624	0.020793733960671783	0.08541053914027984
6.413	0.32486	-0.01447	-0.04381	0.30188	0.36013	0.20239000000000001	0.002098279165022627	0.02064416352251445	0.08506980765207545
6.424	0.3308	-0.02072	-0.04684	0.30779	0.33971999999999997	0.18946000000000002	0.0021160136374792356	0.020437478847985597	0.08457255504005709
6.435	0.33362	-0.01518	-0.0487	0.31117	0.36402999999999996	0.18828	0.0021261561953309	0.0206836574093671	0.0845271754513346
6.446	0.33596	-0.01876	-0.03939	0.30962	0.37164	0.20068	0.002121505022351587	0.020760721121918034	0.08500404570570644
6.457	0.33856	-0.02796	-0.03149	0.30942000000000003	0.36593000000000003	0.21078000000000002	0.0021209048709994174	0.020702898020910698	0.08539246421934801
6.468	0.34102	-0.02506	-0.03398	0.30992	0.36183	0.20887	0.002122405249379841	0.02066137880652714	0.08531901081726331
6.479	0.34338	-0.02427	-0.03613	0.30713	0.3613	0.21218	0.0021140331380170765	0.020656011688570244	0.08544630440935773
6.49	0.34384	-0.02237	-0.03461	0.30345	0.36193	0.22906	0.0021029903531371574	0.0206623914702926	0.08609546327176065
6.501	0.3465	-0.02518	-0.03178	0.30528	0.3668	0.24138	0.0021084817380095083	0.02071170819567013	0.0865692569438462
6.512	0.35188	-0.01719	-0.03137	0.30806	0.37387000000000004	0.24039	0.0021168238418046645	0.020783303523887624	0.08653118423805363
6.523	0.35681	-0.00064	-0.03505	0.31193000000000004	0.38428	0.23203	0.0021284367704691447	0.020888721821871226	0.08620968138913843
6.534	0.35976	0.00288	-0.03335	0.31315000000000004	0.38293	0.23022000000000004	0.0021320976937173786	0.02087505086103762	0.08614007371491157
6.545	0.36162	-0.00339	-0.0211	0.31143	0.37133	0.23954999999999999	0.0021269363920887207	0.02075758186424513	0.08649888012404779
6.556	0.36225	-0.01131	-0.01144	0.30993000000000004	0.3595	0.24469000000000002	0.0021224352569474496	0.0206377837407921	0.08669655053594062
6.567	0.36205	-0.01484	-0.0225	0.30745	0.35786999999999997	0.23526	0.0021149933801805475	0.020621277321415228	0.08633389839894656
6.578	0.36488	-0.01424	-0.04056	0.30543	0.36424	0.21169	0.0021089318515236355	0.02068578400327455	0.08542746034285431
6.589	0.368	-0.01794	-0.0504	0.30452999999999997	0.37592	0.19793	0.0021062311704388727	0.0208040631310794	0.08489828818961591
6.6	0.37017	-0.0209	-0.04196	0.30376000000000003	0.38751	0.20834000000000003	0.0021039205877330202	0.02092143086149534	0.08529862845961678
6.611	0.37367	-0.01636	-0.03812	0.30535	0.39024000000000003	0.21412000000000003	0.0021086917909827678	0.020949076582292194	0.08552091152979976
6.622	0.37863	-0.01969	-0.04826	0.31182000000000004	0.36926000000000003	0.20393999999999998	0.0021281066872254513	0.020736619724300267	0.08512941643387192
6.633	0.38186	-0.01997	-0.05368	0.31401	0.36346	0.19877	0.0021346783445317075	0.020677885225904018	0.08493059230362175
6.644	0.38238	-0.01163	-0.05417	0.31040999999999996	0.38944	0.20500000000000002	0.0021238756201926562	0.020940975272168576	0.08517018114916501
6.655	0.38321	-0.01197	-0.0596	0.30832	0.40712000000000004	0.20565	0.0021176040385624847	0.021120014225900575	0.08519517838024095
6.666	0.38579	-0.00771	-0.06686	0.30845	0.4132	0.19332000000000002	0.002117994136941395	0.021181584182840087	0.08472100013536961
6.677	0.38798	-0.00531	-0.07107	0.30806	0.41325	0.18597	0.0021168238418046645	0.021182090514722814	0.08443833913781858
6.688	0.38862	-0.00568	-0.07098	0.30539000000000005	0.41294	0.18825000000000003	0.0021088118212532017	0.02117895125704991	0.08452602173297726
6.699	0.3894	-0.00767	-0.063	0.30447	0.39522	0.19343	0.002106051125033222	0.020999507237811733	0.08472523043601324
6.71	0.39108	-0.02456	-0.06245	0.30574	0.36438000000000004	0.19134	0.0021098620861194984	0.020687201732546182	0.08464485472378443
6.721	0.39297	-0.02557	-0.06916	0.30651	0.36686	0.1775	0.0021121726688253513	0.020712315793929403	0.08411260598825976
6.732	0.39265	-0.03323	-0.0626	0.30319	0.37231000000000003	0.18341999999999997	0.002102210156379337	0.020767505969146567	0.08434027307744371
6.743	0.39292	-0.03514	-0.04896	0.30134	0.3892	0.19796	0.002096658756371769	0.020938544879131486	0.08489944190797327
6.754	0.39591	-0.02807	-0.04164	0.30535999999999996	0.40587	0.20726999999999998	0.002108721798550376	0.021107355928832422	0.0852574791715379
6.765	0.40011	-0.02946	-0.05666	0.30762	0.38689	0.20241000000000003	0.0021155035088298918	0.02091515234614954	0.08507057679764701
6.776	0.40281	-0.02479	-0.0721	0.30389	0.39032	0.20499	0.0021043106861119306	0.02094988671330456	0.08516979657637923
6.787	0.40591	-0.01905	-0.07157	0.30186999999999997	0.39427	0.21158000000000002	0.002098249157455018	0.020989886932039934	0.08542323004221071
6.798	0.41014	-0.00814	-0.06495	0.30379	0.41015	0.21408	0.002104010610435846	0.021150697937993786	0.08551937323865663
6.809	0.4154	-0.01672	-0.05231	0.30831	0.39642	0.22215	0.0021175740309948765	0.02101165920299716	0.08582972347678411
6.82	0.41751	-0.01573	-0.05574	0.31166	0.37629999999999997	0.21876999999999996	0.0021276265661437158	0.02080791125338812	0.08569973787518921
6.831	0.41918	-0.03111	-0.05136	0.315	0.36397	0.23051	0.0021376490937249464	0.02068304981110783	0.08615122632569928
6.842	0.41902	-0.04257	-0.04947	0.31431	0.36859000000000003	0.22771999999999998	0.0021355785715599616	0.020729834877071734	0.08604393051846564
6.853	0.41799	-0.04604	-0.05789	0.31056999999999996	0.37819	0.21871000000000002	0.0021243557412743918	0.02082705059855517	0.08569743043847451
6.864	0.41887	-0.05208	-0.06319	0.31015000000000004	0.35646	0.20704000000000003	0.002123095423434836	0.02060699876232235	0.08524863399746489
6.875	0.42246	-0.05017	-0.05632	0.31148	0.3544	0.20747000000000002	0.002127086429926763	0.020586137888754023	0.08526517062725358
6.886	0.42241	-0.03512	-0.04994	0.30903	0.38578	0.19863000000000003	0.002119734575862687	0.020903911778353015	0.08492520828462077
6.897	0.42326	-0.02949	-0.04661	0.3074	0.38764	0.20268999999999998	0.0021148433423425054	0.020922747324390433	0.08508134483564897
6.908	0.42499	-0.02483	-0.04383	0.30406999999999995	0.38905999999999996	0.21024	0.0021048508223288826	0.020937127149859854	0.0853716972889157
6.919	0.42854	-0.01885	-0.05063	0.30458999999999997	0.38102	0.19476	0.0021064112158445236	0.020855708983117477	0.08477637861652247
6.93	0.43164	-0.01152	-0.06374	0.30736	0.3669	0.17779	0.0021147233120720715	0.020712720859435586	0.08412375859904747
6.941	0.4324	-0.00493	-0.06467	0.30535	0.38306	0.18734	0.0021086917909827678	0.020876367323932707	0.08449102560947093
6.952	0.43266	-0.01891	-0.0691	0.30317	0.37629	0.18786000000000003	0.00210215014124412	0.020807809987011573	0.0845110233943317
6.963	0.43205	-0.01435	-0.06395	0.29954000000000003	0.38425000000000004	0.18339999999999998	0.0020912573942022438	0.020888418022741596	0.08433950393187215
6.974	0.43338	-0.00072	-0.04979	0.30147	0.39366	0.20701999999999998	0.0020970488547506793	0.020983709683070673	0.08524786485189331
6.985	0.43318	-0.02221	-0.05454	0.29737	0.36735	0.19598999999999997	0.0020847457520312045	0.02071727784638012	0.08482368106917387
6.996	0.4338	-0.01861	-0.05702	0.29585000000000006	0.38115	0.18658999999999998	0.0020801846017547165	0.020857025446012565	0.08446218265053715
7.007	0.43512	-0.00364	-0.06387	0.29835	0.41544000000000003	0.18580000000000002	0.002087686493656835	0.021204267851186225	0.08443180140046025
7.018	0.43668	-0.01518	-0.05931	0.30149000000000004	0.38986	0.19118	0.0020971088698858967	0.020945228459983478	0.0846387015592119
7.029	0.43821	-0.01745	-0.05801	0.30435	0.3851	0.20033	0.0021056910342219202	0.020897025664747937	0.08499058565820401
7.04	0.43962	-0.01273	-0.05054	0.30479	0.39393999999999996	0.22402000000000002	0.0021070113671966934	0.020986545141613935	0.08590163858772565
7.051	0.44371	-0.00475	-0.05814	0.30827	0.40773000000000004	0.20892999999999998	0.0021174540007244426	0.021126191474869837	0.08532131825397801
7.062	0.44277	-0.01048	-0.06433	0.30789	0.39686	0.20350000000000001	0.0021163137131553207	0.021016114923565154	0.08511249523129745
7.073	0.44276	-0.00614	-0.05345	0.30565	0.38908000000000004	0.2147	0.002109592018011022	0.020937329682612946	0.08554321675137523
7.084	0.44463	0.00731	-0.05363	0.30466000000000004	0.41031999999999996	0.21792	0.002106621268817783	0.021152419466395057	0.08566704918839758
7.095	0.45012	0.01159	-0.05497	0.3052	0.40492	0.21736000000000003	0.002108241677468641	0.021097735623060623	0.0856455131123937
7.106	0.44905	-0.00332	-0.04655	0.30298	0.37865	0.22024999999999997	0.002101579997459559	0.02083170885187625	0.08575665464748519
7.117	0.44895	-0.01321	-0.05127	0.30171000000000003	0.36549	0.22311	0.002097769036373283	0.020698442300342703	0.08586664246421935
7.128	0.452	-0.01459	-0.05152	0.30294	0.38159	0.21881	0.002101459967189125	0.020861481166580556	0.08570127616633233
7.139	0.45557	-0.00586	-0.0495	0.30118999999999996	0.39818000000000003	0.2071	0.002096208642857642	0.021029482085269124	0.08525094143417959
7.15	0.45874	-0.01058	-0.04918	0.30245	0.40077	0.21008	0.00209998959637631	0.021055710076794344	0.08536554412434315
7.161	0.4603	-0.01004	-0.05507	0.30654	0.38727	0.19463	0.0021122626915281765	0.02091900046845826	0.08477137917030728
7.172	0.46253	-0.01013	-0.05557	0.30889	0.38573999999999997	0.19523000000000001	0.002119314469916168	0.020903506712846836	0.08479445353745431
7.183	0.46539	-0.00516	-0.0622	0.30800000000000005	0.37392	0.19594999999999999	0.0021166437963990137	0.02078380985577035	0.08482214277803073
7.194	0.46453	-0.00286	-0.07093	0.30485	0.36628000000000005	0.18361	0.0021071914126023442	0.02070644234408978	0.0843475799603736
7.205	0.46294	-0.00414	-0.06506	0.30100000000000005	0.36445	0.18392	0.0020956384990730814	0.020687910597182002	0.08435950171673291
7.216	0.46029	-0.00439	-0.0549	0.29672999999999994	0.3683	0.19743	0.002082825267704262	0.02072689815215192	0.08487905955032672
7.227	0.46141	-0.00875	-0.05373	0.29838	0.38221	0.20239000000000001	0.0020877765163596607	0.020867759681926362	0.08506980765207545
7.238	0.46564	-0.00982	-0.05596	0.30285	0.39351	0.2092	0.002101189899080649	0.02098219068742249	0.08533170171919417
7.249	0.46894	-0.00438	-0.06026	0.30518	0.39414	0.20985	0.0021081816623334236	0.020988570469144846	0.08535669895027011
7.26	0.47185	-0.01041	-0.04739	0.3059	0.38934	0.22241	0.002110342207201234	0.020939962608403122	0.08583972236921447
7.271	0.47364	-0.0245	-0.03828	0.3044	0.3959	0.22829999999999998	0.002105841072059963	0.021006393351416807	0.08606623574004109
7.282	0.47348	-0.03179	-0.04257	0.30222000000000004	0.3934	0.22985	0.0020992994223213153	0.020981076757280497	0.08612584452183757
7.293	0.47339	-0.03435	-0.03831	0.29952	0.37903000000000003	0.23880999999999997	0.002091197379067027	0.020835556974184974	0.08647042173789979
7.304	0.47338	-0.03595	-0.04106	0.29621000000000003	0.36179	0.23435	0.002081264874188622	0.020660973741020962	0.08629890227544025
7.315	0.47216	-0.02319	-0.04905	0.29103	0.36473	0.22301	0.0020657209541674313	0.020690746055725264	0.0858627967363615
7.326	0.47158	-0.00675	-0.04805	0.28907	0.37933	0.22267	0.00205983947091617	0.02083859496548133	0.08584972126164485
7.337	0.47388	-0.0016	-0.05166	0.29247	0.39045	0.20992	0.002070042043903052	0.020951203176199647	0.08535939095977059
7.348	0.47924	0.00288	-0.06607	0.29995	0.40777	0.18699	0.002092487704474191	0.02112659654037602	0.0844775655619685
7.359	0.48286	-0.00039	-0.07796	0.30441	0.41458	0.17666	0.0021058710796275715	0.02119555894280333	0.08408030187425392
7.37	0.48347	-0.01295	-0.07477	0.30328	0.39514	0.17193	0.002102480224487813	0.020998697106799368	0.08389839894657822
7.381	0.48536	-0.02094	-0.0694	0.30372	0.37262	0.17514999999999997	0.0021038005574625864	0.020770645226819467	0.08402223138360057
7.392	0.48612	-0.02006	-0.06549	0.30218999999999996	0.37416	0.18705	0.0020992093996184897	0.020786240248807434	0.08447987299868322
7.403	0.48714	-0.00918	-0.06043	0.30055	0.39371999999999996	0.18761	0.0020942881585306996	0.020984317281329944	0.08450140907468709
7.414	0.48969	-0.00148	-0.06664	0.30108	0.40918000000000004	0.18472999999999998	0.0020958785596139487	0.0211408750994689	0.08439065211238139
7.425	0.48964	-0.00385	-0.07027	0.29960000000000003	0.41247	0.18877	0.002091437439607895	0.021174191737352282	0.08454601951783801
7.436	0.48738	-0.01006	-0.07033	0.29589999999999994	0.41528	0.18595	0.0020803346395927586	0.0212026475891615	0.08443756999224701
7.447	0.48934	-0.01815	-0.07033	0.29747	0.40249	0.18785999999999997	0.002085045827707289	0.02107312789356013	0.0845110233943317
7.458	0.49334	-0.02202	-0.06912	0.30010000000000003	0.38551	0.19045999999999996	0.0020929378179883186	0.020901177586186294	0.08461101231863546
7.469	0.49473	-0.00725	-0.06841	0.29998	0.39485000000000003	0.19842	0.0020925777271770165	0.020995760381879554	0.08491713225611931
7.48	0.49834	-0.00323	-0.06915	0.30197	0.38576	0.20754	0.0020985492331311033	0.020903709245599922	0.08526786263675407
7.491	0.49887	0.00173	-0.06187	0.30316999999999994	0.38462	0.22151999999999997	0.00210215014124412	0.020892164878673767	0.08580549539127973
7.502	0.4995	0.00363	-0.05949	0.30146	0.38620000000000004	0.21461000000000002	0.002097018847183071	0.020908164966167916	0.08553975559630317
7.513	0.50273	0.00162	-0.06233	0.30086999999999997	0.41082	0.20088	0.0020952484006941706	0.02115748278522232	0.08501173716142212
7.524	0.50602	0.00721	-0.0685	0.3023	0.43568	0.20106999999999997	0.002099539482862183	0.02140923099731381	0.08501904404435201
7.535	0.50744	0.02798	-0.07644	0.30471000000000004	0.44414	0.18724999999999997	0.0021067713066558256	0.021494902351871088	0.0844875644543989
7.546	0.50861	0.02615	-0.08122	0.30384	0.43455	0.18228	0.002104160648273888	0.021397787896764192	0.08429643177986437
7.557	0.50603	-0.00194	-0.08433	0.2965	0.39336	0.18436999999999998	0.0020821350936492673	0.020980671691774314	0.08437680749209317
7.568	0.50705	-0.01021	-0.07046	0.29601	0.39017	0.19809000000000002	0.002080664722836452	0.020948367717656378	0.08490444135418845
7.579	0.51143	-0.03087	-0.06731	0.2966500000000001	0.37988	0.20143	0.0020825852071633946	0.02084416461619132	0.08503288866464022
7.59	0.51546	-0.03835	-0.07051	0.29743	0.38747	0.18814999999999998	0.0020849257974368558	0.020921025795989163	0.08452217600511942
7.601	0.51814	-0.01917	-0.08248	0.2983	0.39984	0.17728	0.002087536455818793	0.021046292303775638	0.08410414538697251
7.612	0.5186	-0.01168	-0.07242	0.29768999999999995	0.40485	0.18729	0.002085705994194676	0.021097026758424807	0.08448910274554203
7.623	0.52234	0.0055	-0.05986	0.30167	0.42216	0.20735	0.0020976490061028487	0.021272318856224628	0.08526055575382419
7.634	0.52531	0.00065	-0.06121	0.30184000000000005	0.41274	0.21135000000000004	0.0020981591347521934	0.021176925929519006	0.08541438486813767
7.645	0.52776	-0.01674	-0.05412	0.30442	0.3709	0.21250999999999998	0.0021059010871951798	0.02075322741005368	0.08545899531128859
7.656	0.52673	-0.02128	-0.05081	0.30274	0.35402999999999996	0.21170999999999998	0.0021008598158369558	0.020582391032821848	0.08542822948842589
7.667	0.52819	-0.01379	-0.06177	0.3008700000000001	0.367	0.19416	0.002095248400694171	0.020713733523201036	0.08475330424937545
7.678	0.52908	-0.00173	-0.07154	0.30069999999999997	0.39192	0.18866	0.002094738272044827	0.020966089333551798	0.0845417892171944
7.689	0.52881	-0.01619	-0.07204	0.29674	0.37776000000000004	0.18822	0.0020828552752718706	0.020822696144363724	0.0845248680146199
7.7	0.53315	-0.0233	-0.07345	0.29457	0.37209000000000003	0.19005	0.0020763436331008313	0.02076527810886257	0.08459524483441833
7.711	0.53438	-0.0304	-0.06331	0.29086	0.36934	0.20485	0.002065210825518087	0.020737429855312628	0.08516441255737825
7.722	0.53455	-0.04002	-0.06824	0.28884	0.35275	0.19877000000000003	0.002059149296861175	0.020569428936624057	0.08493059230362175
7.733	0.53582	-0.02876	-0.0666	0.29218999999999995	0.36024	0.19794	0.0020692018320100144	0.02064527745265645	0.08489867276240169
7.744	0.53841	-0.02358	-0.06937	0.29346000000000005	0.36259	0.19913000000000003	0.002073012793096291	0.020669075051144584	0.08494443692390996
7.755	0.53913	-0.02508	-0.07361	0.29228	0.38038	0.19029999999999997	0.002069471900118491	0.02084922793501858	0.08460485915406293
7.766	0.54052	-0.02576	-0.07497	0.29342	0.37488	0.18756	0.002072892762825857	0.020793531427918694	0.08449948621075819
7.777	0.54314	-0.01345	-0.07629	0.29362999999999995	0.37644	0.18624	0.0020735229217456346	0.020809328982659754	0.08444872260303474
7.788	0.54345	-0.00233	-0.07746	0.29159999999999997	0.39811	0.1852	0.0020674313855211144	0.021028773220633307	0.08440872703331323
7.799	0.53868	-0.00475	-0.07589	0.28175000000000006	0.39278	0.19524999999999998	0.0020378739314267664	0.02097479824193469	0.08479522268302588
7.81	0.53965	-0.00999	-0.07313	0.28059999999999996	0.40118	0.1983	0.0020344230611517916	0.0210598619982327	0.08491251738268991
7.821	0.54496	-0.01062	-0.06838	0.28518	0.39649	0.18830999999999998	0.0020481665271164734	0.021012368067632976	0.08452832916969197
7.832	0.54954	-0.01657	-0.07189	0.29005000000000003	0.38125	0.18157999999999996	0.0020627802125418007	0.02085803810977802	0.08426951168485951
7.843	0.55213	-0.01673	-0.08407	0.29000000000000004	0.36485999999999996	0.17315	0.0020626301747037586	0.020692062518620356	0.08394531682644384
7.854	0.55257	-0.02907	-0.091	0.28834	0.36076	0.17117000000000002	0.0020576489184807516	0.020650543304236803	0.08386917141485865
7.865	0.55578	-0.04126	-0.08938	0.28914000000000006	0.36246	0.17493999999999998	0.0020600495238894297	0.020667758588249496	0.08401415535509911
7.876	0.55831	-0.03041	-0.08535	0.29105	0.38223	0.19355	0.0020657809693026483	0.02086796221467945	0.08472984530944264
7.887	0.56218	-0.02223	-0.0917	0.29565	0.39320999999999995	0.18835000000000002	0.0020795844504025466	0.020979152696126133	0.08452986746083509
7.898	0.5635	-0.02103	-0.09323	0.29786	0.38696	0.18534	0.00208621612284402	0.020915861210785355	0.0844141110523142
7.909	0.56487	-0.01748	-0.09054	0.29658999999999996	0.39097	0.18629999999999997	0.0020824051617577433	0.02095646902778	0.08445103003974944
7.92	0.56461	-0.02201	-0.08619	0.29357999999999995	0.38868	0.1869	0.0020733728839075925	0.020933279027551138	0.08447410440689646
7.931	0.56556	-0.01995	-0.08414	0.29219999999999996	0.37222999999999995	0.18192999999999998	0.002069231839577623	0.020766695838134203	0.08428297173236195
7.942	0.56993	-0.0152	-0.07336	0.29269000000000006	0.36374	0.19336000000000003	0.0020707022103904384	0.020680720684447287	0.08472253842651276
7.953	0.5713	-0.01119	-0.07386	0.29109	0.36668	0.19942000000000004	0.0020659009995730826	0.020710492999151592	0.08495558953469769
7.964	0.5744	-0.01433	-0.07409	0.29118	0.37496	0.19272	0.0020661710676815586	0.02079434155893106	0.08469792576822259
7.975	0.5762	-0.03261	-0.07389	0.29182	0.3677	0.18899	0.0020680915520085007	0.020720822169559207	0.08455448011912525
7.986	0.57438	-0.04525	-0.07666	0.28826	0.35403	0.1891	0.002057408857939884	0.020582391032821848	0.08455871041976887
7.997	0.57396	-0.03519	-0.07107	0.28624000000000005	0.36321	0.18649000000000002	0.002051347329282972	0.02067535356649039	0.08445833692267933
8.008	0.57452	-0.02365	-0.07134	0.28647000000000006	0.37973	0.17103000000000002	0.002052037503337967	0.020842645620543138	0.08386378739585768
8.019	0.57509	-0.03178	-0.07136	0.28691	0.38076999999999994	0.16749999999999998	0.0020533578363127396	0.020853177323703845	0.08372803320247603
8.03	0.5775	-0.03224	-0.06415	0.28767000000000004	0.38491000000000003	0.17870000000000003	0.002055638411450984	0.02089510160359358	0.0841587547225538
8.041	0.57868	-0.01912	-0.05858	0.28641	0.39038999999999996	0.18852	0.002051857457932316	0.020950595577940375	0.08453640519819343
8.052	0.57819	-0.0049	-0.05851	0.2833	0.39604999999999996	0.19578	0.00204252510440608	0.021007912347064985	0.08481560504067241
8.063	0.5801	0.00558	-0.07097	0.2820599999999999	0.39915999999999996	0.17712	0.002038804166022629	0.02103940619017056	0.08409799222239997
8.074	0.58302	-0.00756	-0.07985	0.28252	0.37781	0.1555	0.002040184514132619	0.020823202476246454	0.08326654585953555
8.085	0.58297	-0.02622	-0.0761	0.28042	0.36634	0.1609	0.002033882924934839	0.02070704994234905	0.08347421516385875
8.096	0.58324	-0.03044	-0.07675	0.27773	0.36778999999999995	0.16471000000000002	0.0020258108892481593	0.02072173356694811	0.08362073739524237
8.107	0.58599	-0.02753	-0.08027	0.27647	0.36253	0.16857	0.0020220299357294916	0.020668467452885312	0.08376918249055487
8.118	0.58525	-0.03042	-0.07353	0.27418000000000003	0.36844	0.17866000000000004	0.002015158202747151	0.020728315881423553	0.08415721643141066
8.129	0.58669	-0.03317	-0.06751	0.27651000000000003	0.37906	0.17937999999999998	0.0020221499659999254	0.020835860773314608	0.0841849056719871
8.14	0.58967	-0.03088	-0.07725	0.28147000000000005	0.37533	0.17156	0.002037033719533729	0.02079808841486323	0.08388416975350421
8.151	0.59326	-0.03546	-0.07542	0.28324	0.34686	0.17308	0.0020423450590004288	0.020509783040838905	0.08394262481694335
8.162	0.5953	-0.03051	-0.07609	0.28163000000000005	0.33704	0.16616999999999998	0.0020375138406154647	0.02041033945907147	0.0836768850219668
8.173	0.59586	-0.01442	-0.07864	0.28170999999999996	0.35761000000000004	0.16605999999999999	0.002037753901156332	0.020618644395625052	0.08367265472132317
8.184	0.59678	-0.00491	-0.07511	0.28226999999999997	0.36612	0.18513999999999997	0.0020394343249424073	0.020704822082065054	0.08440641959659853
8.195	0.59776	-0.00339	-0.06651	0.28110999999999997	0.3872	0.19912999999999997	0.002035953447099824	0.02091829160382244	0.08494443692390995
8.206	0.59948	-0.00515	-0.0593	0.28113	0.39711	0.21013	0.0020360134622350408	0.021018646582978782	0.08536746698827205
8.217	0.60235	-0.02363	-0.0587	0.28184000000000003	0.37894	0.21294	0.002038143999535243	0.020834645576796065	0.08547553194107729
8.228	0.60375	-0.03736	-0.06666	0.28081	0.36825	0.20736	0.0020350532200715697	0.020726391820269197	0.08526094032660997
8.239	0.60934	-0.03119	-0.06571	0.28493	0.37274	0.21043	0.0020474163379262614	0.02077186042333801	0.08537900417184557
8.25	0.61299	-0.02018	-0.06969	0.28640000000000004	0.38203000000000004	0.20352	0.0020518274503647073	0.020865936887148544	0.08511326437686902
8.261	0.6129	-0.02324	-0.06708	0.28725	0.38262	0.20465000000000003	0.0020543780936114276	0.02087191160336472	0.08515672110166257
8.272	0.6142	-0.02885	-0.07596	0.28512	0.37456	0.19349999999999998	0.0020479864817108226	0.020790290903869243	0.0847279224455137
8.283	0.61281	-0.01116	-0.085	0.28007	0.39385	0.17797999999999997	0.002032832660068543	0.020985633744225032	0.08413106548197737
8.294	0.61322	-0.00719	-0.09162	0.27602	0.40526	0.17115000000000002	0.0020206795951871097	0.02110117867986316	0.08386840226928709
